start,stop
1620648894142002,1620648894143017
1620648894142913,1620648894143990
1620648894144437,1620648894145545
1620648894145547,1620648894146683
1620648894145610,1620648894146741
1620648894146684,1620648894147718
1620648894146742,1620648894147779
1620648894147719,1620648894148762
1620648894147779,1620648894148824
1620648894148762,1620648894149956
1620648894148825,1620648894150044
1620648894149958,1620648894151098
1620648894150045,1620648894151189
1620648894151099,1620648894152136
1620648894151189,1620648894152252
1620648894152137,1620648894153177
1620648894152253,1620648894153391
1620648894153179,1620648894154350
1620648894153392,1620648894154754
1620648894154351,1620648894155581
1620648894154755,1620648894155876
1620648894155583,1620648894156687
1620648894155876,1620648894156981
1620648894156688,1620648894157796
1620648894156982,1620648894158097
1620648894157797,1620648894160240
1620648894158099,1620648894160544
1620648894160246,1620648894161969
1620648894160546,1620648894162292
1620648894161973,1620648894163231
1620648894162294,1620648894163451
1620648894163234,1620648894164334
1620648894163452,1620648894164556
1620648894164335,1620648894165465
1620648894164557,1620648894165691
1620648894165467,1620648894166601
1620648894165692,1620648894166803
1620648894166602,1620648894167677
1620648894166804,1620648894167890
1620648894167680,1620648894168859
1620648894167891,1620648894169096
1620648894168862,1620648894169941
1620648894169097,1620648894170149
1620648894169942,1620648894170951
1620648894170150,1620648894171206
1620648894170951,1620648894171987
1620648894171209,1620648894172243
1620648894171988,1620648894173021
1620648894172243,1620648894173305
1620648894173022,1620648894174036
1620648894173305,1620648894174345
1620648894174037,1620648894175053
1620648894174345,1620648894175380
1620648894175054,1620648894176074
1620648894175380,1620648894176445
1620648894176075,1620648894177414
1620648894176446,1620648894177940
1620648894177418,1620648894178940
1620648894177943,1620648894179541
1620648894178943,1620648894180626
1620648894179545,1620648894181085
1620648894180632,1620648894181966
1620648894181088,1620648894182284
1620648894181968,1620648894183036
1620648894182285,1620648894183367
1620648894183038,1620648894184069
1620648894183369,1620648894184354
1620648894184070,1620648894185056
1620648894184355,1620648894185396
1620648894185057,1620648894186074
1620648894185400,1620648894186415
1620648894186075,1620648894187090
1620648894186415,1620648894187407
1620648894187091,1620648894188187
1620648894187407,1620648894188475
1620648894188188,1620648894189207
1620648894188476,1620648894189490
1620648894189208,1620648894190195
1620648894189490,1620648894190533
1620648894190196,1620648894191211
1620648894190533,1620648894191550
1620648894191211,1620648894192228
1620648894191551,1620648894192594
1620648894192229,1620648894193247
1620648894192595,1620648894193667
1620648894193248,1620648894194320
1620648894193668,1620648894194679
1620648894194322,1620648894195358
1620648894194681,1620648894195737
1620648894195359,1620648894196457
1620648894195738,1620648894196833
1620648894196459,1620648894197519
1620648894196834,1620648894197850
1620648894197520,1620648894198535
1620648894197851,1620648894198867
1620648894198535,1620648894199586
1620648894198868,1620648894199959
1620648894199588,1620648894200719
1620648894199961,1620648894201093
1620648894200721,1620648894201802
1620648894201094,1620648894202108
1620648894201803,1620648894202806
1620648894203202,1620648894204319
1620648894204044,1620648894205152
1620648894204321,1620648894205492
1620648894205153,1620648894206338
1620648894205493,1620648894206802
1620648894206340,1620648894207495
1620648894206803,1620648894207937
1620648894207495,1620648894208599
1620648894207938,1620648894209067
1620648894208600,1620648894209705
1620648894209068,1620648894210202
1620648894209705,1620648894210830
1620648894210203,1620648894211346
1620648894210831,1620648894211935
1620648894211348,1620648894212487
1620648894211936,1620648894213169
1620648894212488,1620648894213677
1620648894213210,1620648894214342
1620648894213681,1620648894214789
1620648894214344,1620648894215423
1620648894214792,1620648894215855
1620648894215426,1620648894216525
1620648894215857,1620648894216977
1620648894216526,1620648894217636
1620648894216978,1620648894218090
1620648894217637,1620648894218789
1620648894218091,1620648894219173
1620648894218792,1620648894219812
1620648894219174,1620648894220185
1620648894219813,1620648894220828
1620648894220185,1620648894221232
1620648894220829,1620648894221874
1620648894221233,1620648894222248
1620648894221875,1620648894222889
1620648894222248,1620648894223289
1620648894222890,1620648894223966
1620648894223290,1620648894224300
1620648894223969,1620648894225009
1620648894224301,1620648894225315
1620648894225010,1620648894226051
1620648894225316,1620648894226332
1620648894226052,1620648894227099
1620648894226333,1620648894227384
1620648894227100,1620648894228256
1620648894227385,1620648894228573
1620648894228257,1620648894229461
1620648894228577,1620648894230001
1620648894229462,1620648894230738
1620648894230006,1620648894231198
1620648894230740,1620648894231831
1620648894231199,1620648894232280
1620648894231831,1620648894232895
1620648894232281,1620648894233349
1620648894232895,1620648894233975
1620648894233350,1620648894234389
1620648894233975,1620648894235017
1620648894234393,1620648894235451
1620648894235018,1620648894236056
1620648894235452,1620648894236519
1620648894236057,1620648894237129
1620648894236520,1620648894237564
1620648894237129,1620648894238253
1620648894237565,1620648894238720
1620648894238254,1620648894239294
1620648894238723,1620648894239742
1620648894239295,1620648894240313
1620648894239742,1620648894240821
1620648894240313,1620648894241364
1620648894240822,1620648894241865
1620648894241368,1620648894242408
1620648894241866,1620648894242883
1620648894242409,1620648894243530
1620648894242884,1620648894243990
1620648894243531,1620648894244571
1620648894243992,1620648894245035
1620648894244572,1620648894245629
1620648894245037,1620648894246307
1620648894245630,1620648894247131
1620648894246313,1620648894247713
1620648894247144,1620648894248256
1620648894247714,1620648894248785
1620648894248258,1620648894249300
1620648894248786,1620648894249830
1620648894249301,1620648894250344
1620648894249830,1620648894250878
1620648894250345,1620648894251391
1620648894250879,1620648894251924
1620648894251392,1620648894252456
1620648894251925,1620648894253038
1620648894252457,1620648894253659
1620648894253039,1620648894254175
1620648894253661,1620648894254731
1620648894254177,1620648894255221
1620648894254731,1620648894255803
1620648894255221,1620648894256266
1620648894255804,1620648894256874
1620648894256267,1620648894257323
1620648894256875,1620648894258061
1620648894257325,1620648894258495
1620648894258062,1620648894259249
1620648894259568,1620648894260641
1620648894260328,1620648894261366
1620648894260642,1620648894261703
1620648894261366,1620648894262406
1620648894261704,1620648894262774
1620648894262407,1620648894263451
1620648894262775,1620648894263842
1620648894263451,1620648894264497
1620648894263844,1620648894264996
1620648894264498,1620648894265618
1620648894264999,1620648894266166
1620648894265619,1620648894266658
1620648894266167,1620648894267230
1620648894266659,1620648894267698
1620648894267231,1620648894268303
1620648894267698,1620648894268965
1620648894268305,1620648894269370
1620648894268967,1620648894270048
1620648894269371,1620648894270412
1620648894270049,1620648894271203
1620648894270413,1620648894271506
1620648894271206,1620648894272574
1620648894271508,1620648894272648
1620648894272649,1620648894273788
1620648894272580,1620648894273934
1620648894273789,1620648894274937
1620648894273935,1620648894275308
1620648894274939,1620648894276073
1620648894275309,1620648894276639
1620648894276074,1620648894277213
1620648894276641,1620648894277967
1620648894277214,1620648894278359
1620648894277969,1620648894279288
1620648894278360,1620648894279494
1620648894279289,1620648894280582
1620648894279495,1620648894280713
1620648894280584,1620648894281745
1620648894280716,1620648894282062
1620648894281746,1620648894282897
1620648894282064,1620648894283392
1620648894282897,1620648894284074
1620648894283395,1620648894284699
1620648894284076,1620648894285179
1620648894284706,1620648894285767
1620648894285180,1620648894286219
1620648894285769,1620648894286813
1620648894286220,1620648894287264
1620648894286814,1620648894287870
1620648894287265,1620648894288313
1620648894287873,1620648894288933
1620648894288314,1620648894289354
1620648894288934,1620648894290024
1620648894289355,1620648894290430
1620648894290026,1620648894291099
1620648894290430,1620648894291479
1620648894291101,1620648894292209
1620648894291480,1620648894292609
1620648894292210,1620648894293342
1620648894292609,1620648894293759
1620648894293343,1620648894294468
1620648894293759,1620648894294871
1620648894294469,1620648894295780
1620648894294873,1620648894296084
1620648894295783,1620648894297314
1620648894296086,1620648894297323
1620648894297325,1620648894298443
1620648894297316,1620648894298470
1620648894298444,1620648894299498
1620648894298471,1620648894299588
1620648894299503,1620648894300541
1620648894299591,1620648894300613
1620648894300542,1620648894301620
1620648894300615,1620648894301658
1620648894301621,1620648894302670
1620648894301659,1620648894302704
1620648894302671,1620648894303724
1620648894302705,1620648894303826
1620648894303725,1620648894304770
1620648894303828,1620648894304876
1620648894304771,1620648894306005
1620648894304877,1620648894306146
1620648894306007,1620648894307075
1620648894306148,1620648894307261
1620648894307076,1620648894308117
1620648894307263,1620648894308307
1620648894308118,1620648894309166
1620648894308308,1620648894309354
1620648894309167,1620648894310245
1620648894309355,1620648894310443
1620648894310247,1620648894311323
1620648894310445,1620648894311485
1620648894311323,1620648894312448
1620648894311486,1620648894312560
1620648894312449,1620648894313672
1620648894312561,1620648894313683
1620648894313684,1620648894314799
1620648894313673,1620648894314856
1620648894314800,1620648894315925
1620648894314857,1620648894316023
1620648894315926,1620648894317027
1620648894317343,1620648894318490
1620648894318198,1620648894319314
1620648894318491,1620648894319677
1620648894319316,1620648894320479
1620648894319679,1620648894320901
1620648894320480,1620648894321726
1620648894320902,1620648894322050
1620648894321728,1620648894322872
1620648894322051,1620648894323154
1620648894322874,1620648894324017
1620648894323155,1620648894324266
1620648894324018,1620648894325161
1620648894324267,1620648894325377
1620648894325162,1620648894326306
1620648894325378,1620648894326502
1620648894326308,1620648894327567
1620648894326503,1620648894327699
1620648894327570,1620648894328736
1620648894327701,1620648894328819
1620648894328737,1620648894329883
1620648894328820,1620648894329936
1620648894329885,1620648894331086
1620648894329937,1620648894331092
1620648894331088,1620648894332262
